algorithm,pattern_length,inspections
Weak Turbo Boyer Moore,9,3332941
Weak Boyer Moore,9,4353060
Weak Memorizing Boyer Moore,9,4099803
Weak Turbo Boyer Moore,9,3735020
Weak Boyer Moore,9,4540702
Weak Memorizing Boyer Moore,9,4161320
Weak Turbo Boyer Moore,9,3714847
Weak Boyer Moore,9,4187978
Weak Memorizing Boyer Moore,9,3802949
Weak Turbo Boyer Moore,9,3618602
Weak Boyer Moore,9,5336169
Weak Memorizing Boyer Moore,9,4940667
Weak Turbo Boyer Moore,9,4509907
Weak Boyer Moore,9,4012226
Weak Memorizing Boyer Moore,9,3962334
Weak Turbo Boyer Moore,9,3812910
Weak Boyer Moore,9,3257376
Weak Memorizing Boyer Moore,9,2886346
Weak Turbo Boyer Moore,9,2886346
Weak Boyer Moore,9,3352318
Weak Memorizing Boyer Moore,9,2971098
Weak Turbo Boyer Moore,9,2971098
Weak Boyer Moore,9,4274139
Weak Memorizing Boyer Moore,9,4209464
Weak Turbo Boyer Moore,9,3782637
Weak Boyer Moore,9,4492266
Weak Memorizing Boyer Moore,9,4259871
Weak Turbo Boyer Moore,9,4001831
Weak Boyer Moore,9,4600169
Weak Memorizing Boyer Moore,9,4221783
Weak Turbo Boyer Moore,9,3771012
Weak Boyer Moore,9,3911977
Weak Memorizing Boyer Moore,9,3616406
Weak Turbo Boyer Moore,9,3616406
Weak Boyer Moore,9,3369598
Weak Memorizing Boyer Moore,9,3261013
Weak Turbo Boyer Moore,9,2922347
Weak Boyer Moore,9,3985560
Weak Memorizing Boyer Moore,9,3853855
Weak Turbo Boyer Moore,9,3475694
Weak Boyer Moore,9,3674664
Weak Memorizing Boyer Moore,9,3271676
Weak Turbo Boyer Moore,9,3271676
Weak Boyer Moore,9,3906025
Weak Memorizing Boyer Moore,9,3479652
Weak Turbo Boyer Moore,9,3479652
Weak Boyer Moore,9,4568596
Weak Memorizing Boyer Moore,9,4450298
Weak Turbo Boyer Moore,9,4096159
Weak Boyer Moore,9,4169126
Weak Memorizing Boyer Moore,9,3798893
Weak Turbo Boyer Moore,9,3554594
Weak Boyer Moore,9,4265698
Weak Memorizing Boyer Moore,9,3845011
Weak Turbo Boyer Moore,9,3414889
Weak Boyer Moore,9,4022421
Weak Memorizing Boyer Moore,9,3727006
Weak Turbo Boyer Moore,9,3727006
Weak Boyer Moore,9,3915642
Weak Memorizing Boyer Moore,9,3771696
Weak Turbo Boyer Moore,9,3496466
Weak Boyer Moore,9,3620302
Weak Memorizing Boyer Moore,9,3594510
Weak Turbo Boyer Moore,9,3434349
Weak Boyer Moore,9,2695220
Weak Memorizing Boyer Moore,9,2423852
Weak Turbo Boyer Moore,9,2423852
Weak Boyer Moore,9,2739539
Weak Memorizing Boyer Moore,9,2464212
Weak Turbo Boyer Moore,9,2464212
Weak Boyer Moore,9,4086025
Weak Memorizing Boyer Moore,9,4059072
Weak Turbo Boyer Moore,9,3744537
Weak Boyer Moore,9,4633835
Weak Memorizing Boyer Moore,9,4406828
Weak Turbo Boyer Moore,9,4191123
Weak Boyer Moore,9,4841836
Weak Memorizing Boyer Moore,9,4435537
Weak Turbo Boyer Moore,9,4086819
Weak Boyer Moore,9,4684176
Weak Memorizing Boyer Moore,9,4127074
Weak Turbo Boyer Moore,9,3881405
Weak Boyer Moore,9,5003806
Weak Memorizing Boyer Moore,9,4537226
Weak Turbo Boyer Moore,9,4103529
Weak Boyer Moore,9,4345797
Weak Memorizing Boyer Moore,9,4204405
Weak Turbo Boyer Moore,9,3950132
Weak Boyer Moore,9,4551863
Weak Memorizing Boyer Moore,9,3980137
Weak Turbo Boyer Moore,9,3674375
Weak Boyer Moore,9,3888692
Weak Memorizing Boyer Moore,9,3462355
Weak Turbo Boyer Moore,9,3462355
Weak Boyer Moore,9,4390066
Weak Memorizing Boyer Moore,9,4264795
Weak Turbo Boyer Moore,9,3846805
Weak Boyer Moore,9,3672941
Weak Memorizing Boyer Moore,9,3506030
Weak Turbo Boyer Moore,9,3191603
Weak Boyer Moore,9,4707967
Weak Memorizing Boyer Moore,9,4301504
Weak Turbo Boyer Moore,9,3961422
Weak Boyer Moore,9,3996224
Weak Memorizing Boyer Moore,9,3700704
Weak Turbo Boyer Moore,9,3700704
Weak Boyer Moore,9,4038503
Weak Memorizing Boyer Moore,9,3818909
Weak Turbo Boyer Moore,9,3507344
Weak Boyer Moore,9,3499647
Weak Memorizing Boyer Moore,9,3445810
Weak Turbo Boyer Moore,9,3291445
Weak Boyer Moore,9,3228934
Weak Memorizing Boyer Moore,9,2857904
Weak Turbo Boyer Moore,9,2857904
Weak Boyer Moore,9,3361982
Weak Memorizing Boyer Moore,9,2980864
Weak Turbo Boyer Moore,9,2980864
Weak Boyer Moore,9,4136021
Weak Memorizing Boyer Moore,9,4096501
Weak Turbo Boyer Moore,9,3810668
Weak Boyer Moore,9,5061177
Weak Memorizing Boyer Moore,9,4692324
Weak Turbo Boyer Moore,9,4463593
Weak Boyer Moore,9,4778417
Weak Memorizing Boyer Moore,9,4358201
Weak Turbo Boyer Moore,9,4046896
Weak Boyer Moore,9,3938298
Weak Memorizing Boyer Moore,9,3642789
Weak Turbo Boyer Moore,9,3642789
Weak Boyer Moore,9,3807006
Weak Memorizing Boyer Moore,9,3618820
Weak Turbo Boyer Moore,9,3287395
Weak Boyer Moore,9,3813425
Weak Memorizing Boyer Moore,9,3654253
Weak Turbo Boyer Moore,9,3398607
Weak Boyer Moore,9,4526307
Weak Memorizing Boyer Moore,9,3935780
Weak Turbo Boyer Moore,9,3714416
Weak Boyer Moore,9,3923347
Weak Memorizing Boyer Moore,9,3496999
Weak Turbo Boyer Moore,9,3496999
Weak Boyer Moore,9,4099349
Weak Memorizing Boyer Moore,9,4034566
Weak Turbo Boyer Moore,9,3776894
Weak Boyer Moore,9,4213373
Weak Memorizing Boyer Moore,9,3842956
Weak Turbo Boyer Moore,9,3595982
Weak Boyer Moore,9,4584617
Weak Memorizing Boyer Moore,9,4142129
Weak Turbo Boyer Moore,9,3877385
Weak Boyer Moore,9,4051424
Weak Memorizing Boyer Moore,9,3755903
Weak Turbo Boyer Moore,9,3755903
Weak Boyer Moore,9,3862674
Weak Memorizing Boyer Moore,9,3747534
Weak Turbo Boyer Moore,9,3506823
Weak Boyer Moore,9,3466021
Weak Memorizing Boyer Moore,9,3461407
Weak Turbo Boyer Moore,9,3461407
Weak Boyer Moore,9,1540116
Weak Memorizing Boyer Moore,9,1475733
Weak Turbo Boyer Moore,9,1475733
Weak Boyer Moore,9,1543049
Weak Memorizing Boyer Moore,9,1478312
Weak Turbo Boyer Moore,9,1478312
Weak Boyer Moore,9,3465726
Weak Memorizing Boyer Moore,9,3461144
Weak Turbo Boyer Moore,9,3461144
Weak Boyer Moore,9,3860819
Weak Memorizing Boyer Moore,9,3745705
Weak Turbo Boyer Moore,9,3503600
Weak Boyer Moore,9,4053614
Weak Memorizing Boyer Moore,9,3757830
Weak Turbo Boyer Moore,9,3757830
Weak Boyer Moore,9,4582163
Weak Memorizing Boyer Moore,9,4139448
Weak Turbo Boyer Moore,9,3877885
Weak Boyer Moore,9,4211455
Weak Memorizing Boyer Moore,9,3840520
Weak Turbo Boyer Moore,9,3593970
Weak Boyer Moore,9,4097946
Weak Memorizing Boyer Moore,9,4033651
Weak Turbo Boyer Moore,9,3773831
Weak Boyer Moore,9,3925928
Weak Memorizing Boyer Moore,9,3498269
Weak Turbo Boyer Moore,9,3498269
Weak Boyer Moore,9,4525498
Weak Memorizing Boyer Moore,9,3935656
Weak Turbo Boyer Moore,9,3713398
Weak Boyer Moore,9,3808626
Weak Memorizing Boyer Moore,9,3651513
Weak Turbo Boyer Moore,9,3396364
Weak Boyer Moore,9,3804469
Weak Memorizing Boyer Moore,9,3615952
Weak Turbo Boyer Moore,9,3285223
Weak Boyer Moore,9,3941729
Weak Memorizing Boyer Moore,9,3645906
Weak Turbo Boyer Moore,9,3645906
Weak Boyer Moore,9,4775470
Weak Memorizing Boyer Moore,9,4355216
Weak Turbo Boyer Moore,9,4048471
Weak Boyer Moore,9,5060246
Weak Memorizing Boyer Moore,9,4692796
Weak Turbo Boyer Moore,9,4463826
Weak Boyer Moore,9,4138533
Weak Memorizing Boyer Moore,9,4098792
Weak Turbo Boyer Moore,9,3810035
Weak Boyer Moore,9,3367048
Weak Memorizing Boyer Moore,9,2982936
Weak Turbo Boyer Moore,9,2982936
Weak Boyer Moore,9,3226877
Weak Memorizing Boyer Moore,9,2857109
Weak Turbo Boyer Moore,9,2857109
Weak Boyer Moore,9,3501336
Weak Memorizing Boyer Moore,9,3446836
Weak Turbo Boyer Moore,9,3294122
Weak Boyer Moore,9,4034942
Weak Memorizing Boyer Moore,9,3816300
Weak Turbo Boyer Moore,9,3506703
Weak Boyer Moore,9,3998000
Weak Memorizing Boyer Moore,9,3702114
Weak Turbo Boyer Moore,9,3702114
Weak Boyer Moore,9,4704885
Weak Memorizing Boyer Moore,9,4298889
Weak Turbo Boyer Moore,9,3959640
Weak Boyer Moore,9,3673799
Weak Memorizing Boyer Moore,9,3506736
Weak Turbo Boyer Moore,9,3192246
Weak Boyer Moore,9,4387978
Weak Memorizing Boyer Moore,9,4262886
Weak Turbo Boyer Moore,9,3844382
Weak Boyer Moore,9,3890613
Weak Memorizing Boyer Moore,9,3462951
Weak Turbo Boyer Moore,9,3462951
Weak Boyer Moore,9,4551841
Weak Memorizing Boyer Moore,9,3980710
Weak Turbo Boyer Moore,9,3672587
Weak Boyer Moore,9,4348652
Weak Memorizing Boyer Moore,9,4206843
Weak Turbo Boyer Moore,9,3952352
Weak Boyer Moore,9,4999213
Weak Memorizing Boyer Moore,9,4534121
Weak Turbo Boyer Moore,9,4099583
Weak Boyer Moore,9,4684991
Weak Memorizing Boyer Moore,9,4128867
Weak Turbo Boyer Moore,9,3884115
Weak Boyer Moore,9,4838524
Weak Memorizing Boyer Moore,9,4432035
Weak Turbo Boyer Moore,9,4085817
Weak Boyer Moore,9,4635055
Weak Memorizing Boyer Moore,9,4406981
Weak Turbo Boyer Moore,9,4193150
Weak Boyer Moore,9,4087387
Weak Memorizing Boyer Moore,9,4060284
Weak Turbo Boyer Moore,9,3744232
Weak Boyer Moore,9,2744788
Weak Memorizing Boyer Moore,9,2468994
Weak Turbo Boyer Moore,9,2468994
Weak Boyer Moore,9,2691210
Weak Memorizing Boyer Moore,9,2420478
Weak Turbo Boyer Moore,9,2420478
Weak Boyer Moore,9,3619440
Weak Memorizing Boyer Moore,9,3593581
Weak Turbo Boyer Moore,9,3433613
Weak Boyer Moore,9,3915066
Weak Memorizing Boyer Moore,9,3770986
Weak Turbo Boyer Moore,9,3493412
Weak Boyer Moore,9,4026455
Weak Memorizing Boyer Moore,9,3730662
Weak Turbo Boyer Moore,9,3730662
Weak Boyer Moore,9,4262225
Weak Memorizing Boyer Moore,9,3840217
Weak Turbo Boyer Moore,9,3412609
Weak Boyer Moore,9,4169157
Weak Memorizing Boyer Moore,9,3798186
Weak Turbo Boyer Moore,9,3554090
Weak Boyer Moore,9,4565595
Weak Memorizing Boyer Moore,9,4447599
Weak Turbo Boyer Moore,9,4093548
Weak Boyer Moore,9,3908220
Weak Memorizing Boyer Moore,9,3480594
Weak Turbo Boyer Moore,9,3480594
Weak Boyer Moore,9,3675156
Weak Memorizing Boyer Moore,9,3272776
Weak Turbo Boyer Moore,9,3272776
Weak Boyer Moore,9,3983580
Weak Memorizing Boyer Moore,9,3851520
Weak Turbo Boyer Moore,9,3474138
Weak Boyer Moore,9,3365044
Weak Memorizing Boyer Moore,9,3257551
Weak Turbo Boyer Moore,9,2918668
Weak Boyer Moore,9,3914179
Weak Memorizing Boyer Moore,9,3618340
Weak Turbo Boyer Moore,9,3618340
Weak Boyer Moore,9,4597822
Weak Memorizing Boyer Moore,9,4218710
Weak Turbo Boyer Moore,9,3770225
Weak Boyer Moore,9,4492036
Weak Memorizing Boyer Moore,9,4259125
Weak Turbo Boyer Moore,9,4002187
Weak Boyer Moore,9,4272841
Weak Memorizing Boyer Moore,9,4208981
Weak Turbo Boyer Moore,9,3781061
Weak Boyer Moore,9,3357292
Weak Memorizing Boyer Moore,9,2973298
Weak Turbo Boyer Moore,9,2973298
Weak Boyer Moore,9,3254678
Weak Memorizing Boyer Moore,9,2884910
Weak Turbo Boyer Moore,9,2884910
Weak Boyer Moore,9,4012645
Weak Memorizing Boyer Moore,9,3962831
Weak Turbo Boyer Moore,9,3813251
Weak Boyer Moore,9,5340087
Weak Memorizing Boyer Moore,9,4942962
Weak Turbo Boyer Moore,9,4512397
Weak Boyer Moore,9,4190424
Weak Memorizing Boyer Moore,9,3805565
Weak Turbo Boyer Moore,9,3621184
Weak Boyer Moore,9,4533317
Weak Memorizing Boyer Moore,9,4154652
Weak Turbo Boyer Moore,9,3710545
Weak Boyer Moore,9,4349478
Weak Memorizing Boyer Moore,9,4095744
Weak Turbo Boyer Moore,9,3735051
Weak Boyer Moore,9,3800025
Weak Memorizing Boyer Moore,9,3714251
Weak Turbo Boyer Moore,9,3328919
Weak Boyer Moore,9,3839223
Weak Memorizing Boyer Moore,9,3411613
Weak Turbo Boyer Moore,9,3411613
Weak Boyer Moore,9,3706433
Weak Memorizing Boyer Moore,9,3304053
Weak Turbo Boyer Moore,9,3304053
Weak Boyer Moore,9,3996884
Weak Memorizing Boyer Moore,9,3910596
Weak Turbo Boyer Moore,9,3727028
Weak Boyer Moore,9,4804725
Weak Memorizing Boyer Moore,9,4368392
Weak Turbo Boyer Moore,9,3910968
Weak Boyer Moore,9,4740422
Weak Memorizing Boyer Moore,9,4228208
Weak Turbo Boyer Moore,9,4063990
Weak Boyer Moore,9,4662937
Weak Memorizing Boyer Moore,9,4284062
Weak Turbo Boyer Moore,9,3828362
Weak Boyer Moore,9,4276887
Weak Memorizing Boyer Moore,9,4117020
Weak Turbo Boyer Moore,9,3927338
Weak Boyer Moore,9,3997432
Weak Memorizing Boyer Moore,9,3976145
Weak Turbo Boyer Moore,9,3635253
Weak Boyer Moore,9,2228893
Weak Memorizing Boyer Moore,9,2048720
Weak Turbo Boyer Moore,9,2048720
Weak Boyer Moore,9,2206889
Weak Memorizing Boyer Moore,9,2029262
Weak Turbo Boyer Moore,9,2029262
Weak Boyer Moore,9,3636686
Weak Memorizing Boyer Moore,9,3623607
Weak Turbo Boyer Moore,9,3494765
Weak Boyer Moore,9,3946512
Weak Memorizing Boyer Moore,9,3816143
Weak Turbo Boyer Moore,9,3558842
Weak Boyer Moore,9,4040916
Weak Memorizing Boyer Moore,9,3744921
Weak Turbo Boyer Moore,9,3744921
Weak Boyer Moore,9,4043910
Weak Memorizing Boyer Moore,9,3630021
Weak Turbo Boyer Moore,9,3537098
Weak Boyer Moore,9,4644005
Weak Memorizing Boyer Moore,9,4209286
Weak Turbo Boyer Moore,9,3610374
Weak Boyer Moore,9,4402880
Weak Memorizing Boyer Moore,9,4314317
Weak Turbo Boyer Moore,9,3991295
Weak Boyer Moore,9,3917211
Weak Memorizing Boyer Moore,9,3489575
Weak Turbo Boyer Moore,9,3489575
Weak Boyer Moore,9,3641911
Weak Memorizing Boyer Moore,9,3239531
Weak Turbo Boyer Moore,9,3239531
Weak Boyer Moore,9,3361681
Weak Memorizing Boyer Moore,9,3312452
Weak Turbo Boyer Moore,9,3145670
Weak Boyer Moore,9,3964718
Weak Memorizing Boyer Moore,9,3741895
Weak Turbo Boyer Moore,9,3351427
Weak Boyer Moore,9,3928239
Weak Memorizing Boyer Moore,9,3632351
Weak Turbo Boyer Moore,9,3632351
Weak Boyer Moore,9,4206771
Weak Memorizing Boyer Moore,9,3825757
Weak Turbo Boyer Moore,9,3653875
Weak Boyer Moore,9,5663315
Weak Memorizing Boyer Moore,9,5223587
Weak Turbo Boyer Moore,9,4632955
Weak Boyer Moore,9,4432358
Weak Memorizing Boyer Moore,9,4371895
Weak Turbo Boyer Moore,9,4018286
Weak Boyer Moore,9,3361187
Weak Memorizing Boyer Moore,9,2977128
Weak Turbo Boyer Moore,9,2977128
Weak Boyer Moore,9,3254445
Weak Memorizing Boyer Moore,9,2884677
Weak Turbo Boyer Moore,9,2884677
Weak Boyer Moore,9,3734492
Weak Memorizing Boyer Moore,9,3689604
Weak Turbo Boyer Moore,9,3548099
Weak Boyer Moore,9,3940001
Weak Memorizing Boyer Moore,9,3766898
Weak Turbo Boyer Moore,9,3517456
Weak Boyer Moore,9,3985147
Weak Memorizing Boyer Moore,9,3689376
Weak Turbo Boyer Moore,9,3689376
Weak Boyer Moore,9,3607167
Weak Memorizing Boyer Moore,9,3337835
Weak Turbo Boyer Moore,9,3337835
Weak Boyer Moore,9,2902013
Weak Memorizing Boyer Moore,9,2813673
Weak Turbo Boyer Moore,9,2676808
Weak Boyer Moore,9,3796117
Weak Memorizing Boyer Moore,9,3698719
Weak Turbo Boyer Moore,9,3224505
Weak Boyer Moore,9,3882759
Weak Memorizing Boyer Moore,9,3455087
Weak Turbo Boyer Moore,9,3455087
Weak Boyer Moore,9,3706397
Weak Memorizing Boyer Moore,9,3304017
Weak Turbo Boyer Moore,9,3304017
Weak Boyer Moore,9,4221962
Weak Memorizing Boyer Moore,9,4121754
Weak Turbo Boyer Moore,9,4022153
Weak Boyer Moore,9,4458792
Weak Memorizing Boyer Moore,9,4021792
Weak Turbo Boyer Moore,9,3399904
Weak Boyer Moore,9,4164014
Weak Memorizing Boyer Moore,9,3703235
Weak Turbo Boyer Moore,9,3576319
Weak Boyer Moore,9,3709646
Weak Memorizing Boyer Moore,9,3440314
Weak Turbo Boyer Moore,9,3440314
Weak Boyer Moore,9,3805491
Weak Memorizing Boyer Moore,9,3664599
Weak Turbo Boyer Moore,9,3575660
Weak Boyer Moore,9,3828687
Weak Memorizing Boyer Moore,9,3798055
Weak Turbo Boyer Moore,9,3345931
Weak Boyer Moore,9,2741330
Weak Memorizing Boyer Moore,9,2465519
Weak Turbo Boyer Moore,9,2465519
Weak Boyer Moore,9,2697083
Weak Memorizing Boyer Moore,9,2426351
Weak Turbo Boyer Moore,9,2426351
Weak Boyer Moore,9,3948391
Weak Memorizing Boyer Moore,9,3924634
Weak Turbo Boyer Moore,9,3817933
Weak Boyer Moore,9,4874202
Weak Memorizing Boyer Moore,9,4628097
Weak Turbo Boyer Moore,9,4241876
Weak Boyer Moore,9,4392091
Weak Memorizing Boyer Moore,9,4033140
Weak Turbo Boyer Moore,9,3860102
Weak Boyer Moore,9,4437749
Weak Memorizing Boyer Moore,9,3911078
Weak Turbo Boyer Moore,9,3679555
Weak Boyer Moore,9,5312629
Weak Memorizing Boyer Moore,9,4796801
Weak Turbo Boyer Moore,9,4209097
Weak Boyer Moore,9,4164753
Weak Memorizing Boyer Moore,9,4071651
Weak Turbo Boyer Moore,9,3762467
Weak Boyer Moore,9,3882263
Weak Memorizing Boyer Moore,9,3454682
Weak Turbo Boyer Moore,9,3454682
Weak Boyer Moore,9,3690645
Weak Memorizing Boyer Moore,9,3288265
Weak Turbo Boyer Moore,9,3288265
Weak Boyer Moore,9,4069348
Weak Memorizing Boyer Moore,9,3961396
Weak Turbo Boyer Moore,9,3846848
Weak Boyer Moore,9,3650083
Weak Memorizing Boyer Moore,9,3481443
Weak Turbo Boyer Moore,9,3024416
Weak Boyer Moore,9,4269922
Weak Memorizing Boyer Moore,9,3900264
Weak Turbo Boyer Moore,9,3692335
Weak Boyer Moore,9,3685493
Weak Memorizing Boyer Moore,9,3416161
Weak Turbo Boyer Moore,9,3416161
Weak Boyer Moore,9,3666229
Weak Memorizing Boyer Moore,9,3504166
Weak Turbo Boyer Moore,9,3368988
Weak Boyer Moore,9,3755383
Weak Memorizing Boyer Moore,9,3697353
Weak Turbo Boyer Moore,9,3209571
Weak Boyer Moore,9,3341884
Weak Memorizing Boyer Moore,9,2957829
Weak Turbo Boyer Moore,9,2957829
Weak Boyer Moore,9,3263382
Weak Memorizing Boyer Moore,9,2893614
Weak Turbo Boyer Moore,9,2893614
Weak Boyer Moore,9,3993223
Weak Memorizing Boyer Moore,9,3957468
Weak Turbo Boyer Moore,9,3861398
Weak Boyer Moore,9,5348889
Weak Memorizing Boyer Moore,9,4951878
Weak Turbo Boyer Moore,9,4520084
Weak Boyer Moore,9,4487386
Weak Memorizing Boyer Moore,9,4096456
Weak Turbo Boyer Moore,9,3977808
Weak Boyer Moore,9,3630502
Weak Memorizing Boyer Moore,9,3361170
Weak Turbo Boyer Moore,9,3361170
Weak Boyer Moore,9,3612621
Weak Memorizing Boyer Moore,9,3434745
Weak Turbo Boyer Moore,9,3331004
Weak Boyer Moore,9,3914521
Weak Memorizing Boyer Moore,9,3745043
Weak Turbo Boyer Moore,9,3205622
Weak Boyer Moore,9,4198680
Weak Memorizing Boyer Moore,9,3641912
Weak Turbo Boyer Moore,9,3468943
Weak Boyer Moore,9,3723320
Weak Memorizing Boyer Moore,9,3320940
Weak Turbo Boyer Moore,9,3320940
Weak Boyer Moore,9,3952219
Weak Memorizing Boyer Moore,9,3892575
Weak Turbo Boyer Moore,9,3806125
Weak Boyer Moore,9,4245393
Weak Memorizing Boyer Moore,9,3867383
Weak Turbo Boyer Moore,9,3370098
Weak Boyer Moore,9,4311645
Weak Memorizing Boyer Moore,9,3885334
Weak Turbo Boyer Moore,9,3723623
Weak Boyer Moore,9,3735793
Weak Memorizing Boyer Moore,9,3466461
Weak Turbo Boyer Moore,9,3466461
Weak Boyer Moore,9,3749283
Weak Memorizing Boyer Moore,9,3632246
Weak Turbo Boyer Moore,9,3536058
Weak Boyer Moore,9,3665645
Weak Memorizing Boyer Moore,9,3651019
Weak Turbo Boyer Moore,9,3253906
Weak Boyer Moore,9,1836151
Weak Memorizing Boyer Moore,9,1725959
Weak Turbo Boyer Moore,9,1725959
Weak Boyer Moore,9,1827600
Weak Memorizing Boyer Moore,9,1718601
Weak Turbo Boyer Moore,9,1718601
Weak Boyer Moore,9,3556453
Weak Memorizing Boyer Moore,9,3550704
Weak Turbo Boyer Moore,9,3550704
Weak Boyer Moore,9,3805855
Weak Memorizing Boyer Moore,9,3687361
Weak Turbo Boyer Moore,9,3539691
Weak Boyer Moore,9,4414381
Weak Memorizing Boyer Moore,9,4081335
Weak Turbo Boyer Moore,9,4081335
Weak Boyer Moore,9,4295909
Weak Memorizing Boyer Moore,9,3877273
Weak Turbo Boyer Moore,9,3752038
Weak Boyer Moore,9,4380459
Weak Memorizing Boyer Moore,9,3992223
Weak Turbo Boyer Moore,9,3757086
Weak Boyer Moore,9,4096771
Weak Memorizing Boyer Moore,9,4014899
Weak Turbo Boyer Moore,9,3622074
Weak Boyer Moore,9,4140560
Weak Memorizing Boyer Moore,9,3683288
Weak Turbo Boyer Moore,9,3683288
Weak Boyer Moore,9,4109881
Weak Memorizing Boyer Moore,9,3579955
Weak Turbo Boyer Moore,9,3448302
Weak Boyer Moore,9,3932779
Weak Memorizing Boyer Moore,9,3768556
Weak Turbo Boyer Moore,9,3515704
Weak Boyer Moore,9,3923606
Weak Memorizing Boyer Moore,9,3721353
Weak Turbo Boyer Moore,9,3420766
Weak Boyer Moore,9,4293002
Weak Memorizing Boyer Moore,9,3959924
Weak Turbo Boyer Moore,9,3959924
Weak Boyer Moore,9,4495804
Weak Memorizing Boyer Moore,9,4079561
Weak Turbo Boyer Moore,9,3779265
Weak Boyer Moore,9,5055852
Weak Memorizing Boyer Moore,9,4688424
Weak Turbo Boyer Moore,9,4459815
Weak Boyer Moore,9,4135321
Weak Memorizing Boyer Moore,9,4079295
Weak Turbo Boyer Moore,9,3673676
Weak Boyer Moore,9,3468930
Weak Memorizing Boyer Moore,9,3069409
Weak Turbo Boyer Moore,9,3069409
Weak Boyer Moore,9,3243352
Weak Memorizing Boyer Moore,9,2873584
Weak Turbo Boyer Moore,9,2873584
Weak Boyer Moore,9,3725321
Weak Memorizing Boyer Moore,9,3674136
Weak Turbo Boyer Moore,9,3516107
Weak Boyer Moore,9,3766381
Weak Memorizing Boyer Moore,9,3610733
Weak Turbo Boyer Moore,9,3429883
Weak Boyer Moore,9,4354442
Weak Memorizing Boyer Moore,9,4021260
Weak Turbo Boyer Moore,9,4021260
Weak Boyer Moore,9,4226908
Weak Memorizing Boyer Moore,9,3864845
Weak Turbo Boyer Moore,9,3636876
Weak Boyer Moore,9,3809362
Weak Memorizing Boyer Moore,9,3634508
Weak Turbo Boyer Moore,9,3330094
Weak Boyer Moore,9,4756738
Weak Memorizing Boyer Moore,9,4592872
Weak Turbo Boyer Moore,9,3929744
Weak Boyer Moore,9,4104232
Weak Memorizing Boyer Moore,9,3646836
Weak Turbo Boyer Moore,9,3646836
Weak Boyer Moore,9,3686055
Weak Memorizing Boyer Moore,9,3283675
Weak Turbo Boyer Moore,9,3283675
Weak Boyer Moore,9,3910409
Weak Memorizing Boyer Moore,9,3803746
Weak Turbo Boyer Moore,9,3647542
Weak Boyer Moore,9,4476566
Weak Memorizing Boyer Moore,9,4067308
Weak Turbo Boyer Moore,9,3902492
Weak Boyer Moore,9,4951618
Weak Memorizing Boyer Moore,9,4356412
Weak Turbo Boyer Moore,9,4095519
Weak Boyer Moore,9,4346290
Weak Memorizing Boyer Moore,9,3969136
Weak Turbo Boyer Moore,9,3626858
Weak Boyer Moore,9,4630831
Weak Memorizing Boyer Moore,9,4402833
Weak Turbo Boyer Moore,9,4189303
Weak Boyer Moore,9,4083686
Weak Memorizing Boyer Moore,9,4040836
Weak Turbo Boyer Moore,9,3625700
Weak Boyer Moore,9,2786692
Weak Memorizing Boyer Moore,9,2504225
Weak Turbo Boyer Moore,9,2504225
Weak Boyer Moore,9,2694536
Weak Memorizing Boyer Moore,9,2423804
Weak Turbo Boyer Moore,9,2423804
Weak Boyer Moore,9,3824095
Weak Memorizing Boyer Moore,9,3798244
Weak Turbo Boyer Moore,9,3666631
Weak Boyer Moore,9,4035583
Weak Memorizing Boyer Moore,9,3879823
Weak Turbo Boyer Moore,9,3671913
Weak Boyer Moore,9,4385554
Weak Memorizing Boyer Moore,9,4052506
Weak Turbo Boyer Moore,9,4052506
Weak Boyer Moore,9,3897178
Weak Memorizing Boyer Moore,9,3469418
Weak Turbo Boyer Moore,9,3359755
Weak Boyer Moore,9,4615373
Weak Memorizing Boyer Moore,9,4181000
Weak Turbo Boyer Moore,9,3758326
Weak Boyer Moore,9,4963091
Weak Memorizing Boyer Moore,9,4807402
Weak Turbo Boyer Moore,9,4182891
Weak Boyer Moore,9,4120198
Weak Memorizing Boyer Moore,9,3663104
Weak Turbo Boyer Moore,9,3663104
Weak Boyer Moore,9,3687386
Weak Memorizing Boyer Moore,9,3285006
Weak Turbo Boyer Moore,9,3285006
Weak Boyer Moore,9,3795328
Weak Memorizing Boyer Moore,9,3703051
Weak Turbo Boyer Moore,9,3571886
Weak Boyer Moore,9,2952061
Weak Memorizing Boyer Moore,9,2891817
Weak Turbo Boyer Moore,9,2628894
Weak Boyer Moore,9,4263414
Weak Memorizing Boyer Moore,9,3930240
Weak Turbo Boyer Moore,9,3930240
